88.0404,7.59
89.0468,1.3
198.0043,1.2
199.0076,1.3
211.051,204.3
212.059,1.6
225.0666,42.46
239.0822,8.29
253.098,5.19
254.1057,999.0
268.0612,1.3
268.0824,1.3
268.0975,7.79
268.1188,1.4
268.155,4.0
269.0453,46.55
269.129,974.62
